Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Quantity,Unit_Price,Discount_%,Revenue,Product_Cost,Profit,Acquisition_Channel,Payment_Method,Delivery_Days,Order_Status,Returned,Complaint,Customer_Rating,Repeat_Purchase,Month,Month_Number
LL10517,2025-01-13,C1412,New,Wide-Leg Trousers,Trousers,1,28000.0,13.75,24149.65,17000,7149.65,Google,Card,1,Delivered,No,No,4,No,Jan,1
LL10518,2025-05-20,C1190,New,Knit Cardigan,Tops,1,24000.0,3.3,4354.83,14500,-952.15,Google,Transfer,3,Returned,Yes,Yes,5,No,May,5
LL10519,2025-01-14,C1257,New,Maxi Skirt,Skirts,2,26000.0,10.38,46603.5,31000,15603.5,WhatsApp,Card,5,Delivered,No,No,4,No,Jan,1
LL10520,2025-09-27,C1221,New,Silk Scarf,Accessories,1,11172.57,21.45,1852.81,5500,-518.6,Instagram,USSD,4,Returned,Yes,Yes,3,Yes,Sep,9
LL10521,2025-03-04,C1224,Returning,Premium Jumpsuit,Jumpsuits,2,52000.0,5.8,0.0,68000,0.0,TikTok,Card,5,Cancelled,No,No,3,Yes,Mar,3
LL10522,2025-10-24,C1411,New,Wide-Leg Trousers,Trousers,2,26213.18,22.74,40504.39,34000,6504.39,Instagram,Transfer,6,Delivered,No,No,3,No,Oct,10
LL10523,2025-11-26,C1054,New,Silk Scarf,Accessories,1,11681.55,16.93,9703.79,5500,4203.79,TikTok,Transfer,6,Delivered,No,No,4,No,Nov,11
LL10524,2025-04-19,C1317,New,Leather Tote,Bags,2,38000.0,7.93,69974.68,45000,24974.68,TikTok,Card,2,Delivered,No,No,4,No,Apr,4
LL10525,2025-11-22,C1030,New,Leather Tote,Bags,1,36233.92,21.06,28602.62,22500,6102.62,Instagram,USSD,5,Delivered,No,No,4,No,Nov,11
LL10526,2025-09-19,C1365,New,Wide-Leg Trousers,Trousers,1,25735.94,19.49,20719.42,17000,3719.42,TikTok,Cash,5,Delivered,No,No,5,No,Sep,9
LL10527,2025-01-26,C1210,Returning,Silk Scarf,Accessories,1,12000.0,20.24,9570.82,5500,4070.82,Instagram,Cash,1,Delivered,No,No,4,Yes,Jan,1
LL10528,2025-05-02,C1211,New,Knit Cardigan,Tops,1,24000.0,7.27,22255.89,14500,7755.89,TikTok,Transfer,2,Delivered,No,No,3,No,May,5
LL10529,2025-03-30,C1433,New,Statement Earrings,Accessories,1,9000.0,6.79,8388.5,3500,4888.5,Instagram,Cash,8,Delivered,No,Yes,3,Yes,Mar,3
LL10530,2025-05-18,C1102,New,Basic Bodysuit,Tops,1,15000.0,17.54,12368.51,9000,3368.51,WhatsApp,Card,2,Delivered,No,No,5,Yes,May,5
LL10531,2025-01-06,C1038,Returning,Maxi Skirt,Skirts,2,26000.0,18.56,42351.33,31000,11351.33,Google,USSD,4,Delivered,No,No,4,Yes,Jan,1
LL10532,2025-07-27,C1417,New,Knit Cardigan,Tops,1,23304.21,21.06,18395.42,14500,3895.42,TikTok,Transfer,3,Delivered,No,No,4,Yes,Jul,7
LL10533,2025-12-22,C1114,Returning,Mini Handbag,Bags,2,20086.71,18.64,32683.83,25000,7683.83,Google,Cash,4,Delivered,No,No,4,Yes,Dec,12
LL10534,2025-06-13,C1056,New,Mini Handbag,Bags,1,22000.0,0.48,21895.44,12500,9395.44,Instagram,Transfer,2,Delivered,No,No,3,No,Jun,6
LL10535,2025-08-14,C1064,New,Premium Jumpsuit,Jumpsuits,1,49954.88,16.1,3837.47,34000,-5933.34,WhatsApp,Card,6,Returned,Yes,Yes,5,No,Aug,8
LL10536,2025-02-25,C1065,New,Statement Earrings,Accessories,1,9000.0,11.4,7973.91,3500,4473.91,Instagram,Card,3,Delivered,No,No,3,No,Feb,2
LL10537,2025-03-02,C1273,Returning,Knit Cardigan,Tops,1,24000.0,14.83,20440.15,14500,5940.15,Walk-in,Card,1,Delivered,No,No,3,Yes,Mar,3
LL10538,2025-03-29,C1201,New,Satin Dress,Dresses,1,35000.0,24.87,26294.81,21000,5294.81,TikTok,Transfer,4,Delivered,No,No,4,No,Mar,3
LL10539,2025-06-09,C1489,New,Classic Blazer,Outerwear,1,48000.0,0.0,48000.0,30000,18000.0,Instagram,Transfer,3,Delivered,No,No,5,No,Jun,6
LL10540,2025-11-27,C1414,New,Leather Tote,Bags,1,36348.19,13.72,31359.78,22500,8859.78,Walk-in,Transfer,4,Delivered,No,No,3,No,Nov,11
LL10541,2025-06-22,C1154,New,Premium Jumpsuit,Jumpsuits,1,52000.0,6.12,48819.79,34000,14819.79,TikTok,Transfer,1,Delivered,No,No,3,No,Jun,6
LL10542,2025-04-16,C1364,New,Premium Jumpsuit,Jumpsuits,1,52000.0,10.18,46705.92,34000,12705.92,Instagram,Transfer,1,Delivered,No,No,3,No,Apr,4
LL10543,2025-03-02,C1087,New,Linen Two-Piece,Two-Piece Sets,3,42000.0,6.75,0.0,81000,0.0,TikTok,Card,2,Cancelled,No,No,3,Yes,Mar,3
LL10544,2025-10-02,C1337,Returning,Leather Tote,Bags,1,35116.23,19.46,28284.36,22500,5784.36,WhatsApp,Transfer,5,Delivered,No,No,2,Yes,Oct,10
LL10545,2025-08-04,C1183,New,Silk Scarf,Accessories,1,11592.13,10.53,10371.19,5500,4871.19,WhatsApp,Card,1,Delivered,No,No,3,No,Aug,8
LL10546,2025-01-28,C1437,New,Mini Handbag,Bags,1,22000.0,13.14,19109.63,12500,6609.63,Instagram,Transfer,5,Delivered,No,No,5,No,Jan,1
LL10547,2025-01-01,C1131,New,Classic Blazer,Outerwear,1,48000.0,6.25,44999.64,30000,14999.64,WhatsApp,Transfer,1,Delivered,No,No,4,No,Jan,1
LL10548,2025-10-04,C1229,New,Mini Handbag,Bags,2,20607.22,26.84,30153.52,25000,5153.52,WhatsApp,Card,4,Delivered,No,No,3,No,Oct,10
LL10549,2025-10-05,C1334,Returning,Maxi Skirt,Skirts,1,25140.17,11.05,22362.93,15500,6862.93,WhatsApp,Card,2,Delivered,No,Yes,4,Yes,Oct,10
LL10550,2025-02-15,C1353,New,Premium Jumpsuit,Jumpsuits,1,52000.0,15.46,43961.31,34000,9961.31,WhatsApp,Transfer,2,Delivered,No,No,4,No,Feb,2
LL10551,2025-04-30,C1067,Returning,Silk Scarf,Accessories,1,12000.0,8.83,10940.95,5500,5440.95,WhatsApp,Cash,1,Delivered,No,No,4,Yes,Apr,4
LL10552,2025-05-12,C1418,Returning,Basic Bodysuit,Tops,1,15000.0,9.5,13574.28,9000,4574.28,WhatsApp,USSD,1,Delivered,No,No,3,Yes,May,5
LL10553,2025-06-22,C1248,New,Silk Scarf,Accessories,1,12000.0,0.0,12000.0,5500,6500.0,Referral,Cash,2,Delivered,No,No,4,Yes,Jun,6
LL10554,2025-05-21,C1386,New,Mini Handbag,Bags,1,22000.0,14.43,18825.51,12500,6325.51,Instagram,Card,4,Delivered,No,No,4,No,May,5
LL10555,2025-09-15,C1275,Returning,Premium Jumpsuit,Jumpsuits,2,49311.58,10.12,88639.55,68000,20639.55,Instagram,Card,4,Delivered,No,No,4,Yes,Sep,9
LL10556,2025-06-22,C1004,New,Premium Jumpsuit,Jumpsuits,2,52000.0,4.22,99614.12,68000,31614.12,Instagram,Card,1,Delivered,No,No,3,No,Jun,6
LL10557,2025-07-07,C1342,New,Wide-Leg Trousers,Trousers,2,25218.71,12.18,44296.17,34000,10296.17,Instagram,Card,5,Delivered,No,No,3,Yes,Jul,7
LL10558,2025-10-10,C1273,Returning,Statement Earrings,Accessories,1,8693.73,26.12,6423.25,3500,2923.25,WhatsApp,Card,5,Delivered,No,No,4,Yes,Oct,10
LL10559,2025-07-02,C1168,New,Linen Two-Piece,Two-Piece Sets,1,40052.05,22.32,31113.38,27000,4113.38,Instagram,Card,5,Delivered,No,No,3,No,Jul,7
LL10560,2025-05-24,C1076,Returning,Maxi Skirt,Skirts,1,26000.0,7.1,24153.16,15500,8653.16,Google,Card,4,Delivered,No,No,3,Yes,May,5
LL10561,2025-07-29,C1434,New,Maxi Skirt,Skirts,1,25445.88,30.46,17694.83,15500,2194.83,WhatsApp,Transfer,4,Delivered,No,No,4,No,Jul,7
LL10562,2025-04-08,C1183,New,Leather Tote,Bags,1,38000.0,7.93,34987.93,22500,12487.93,WhatsApp,Transfer,4,Delivered,No,No,3,No,Apr,4
LL10563,2025-02-28,C1193,Returning,Wide-Leg Trousers,Trousers,1,28000.0,11.63,24743.14,17000,7743.14,Google,Cash,2,Delivered,No,No,4,Yes,Feb,2
LL10564,2025-08-01,C1322,Returning,Mini Handbag,Bags,1,21154.8,18.16,17312.22,12500,4812.22,WhatsApp,Cash,8,Delivered,No,Yes,5,Yes,Aug,8
LL10565,2025-06-06,C1261,New,Silk Scarf,Accessories,1,12000.0,17.32,9921.29,5500,4421.29,WhatsApp,Transfer,6,Delivered,No,No,5,Yes,Jun,6
LL10566,2025-09-16,C1292,Returning,Satin Dress,Dresses,1,32660.4,25.34,0.0,21000,0.0,WhatsApp,Transfer,6,Cancelled,No,Yes,5,Yes,Sep,9
LL10567,2025-06-24,C1054,Returning,Classic Blazer,Outerwear,1,48000.0,6.6,44834.09,30000,14834.09,WhatsApp,Transfer,1,Delivered,No,No,3,Yes,Jun,6
LL10568,2025-05-04,C1019,New,Leather Tote,Bags,1,38000.0,10.79,33901.41,22500,11401.41,Walk-in,Transfer,6,Delivered,No,No,3,No,May,5
LL10569,2025-05-17,C1346,New,Leather Tote,Bags,1,38000.0,13.55,32851.43,22500,10351.43,WhatsApp,Transfer,8,Delivered,No,Yes,2,Yes,May,5
LL10570,2025-07-08,C1066,Returning,Wide-Leg Trousers,Trousers,1,26741.38,7.55,24721.83,17000,7721.83,Instagram,Card,6,Delivered,No,No,3,Yes,Jul,7
LL10571,2025-04-26,C1080,Returning,Statement Earrings,Accessories,2,9000.0,13.43,15583.42,7000,8583.42,Walk-in,Card,3,Delivered,No,No,3,Yes,Apr,4
LL10572,2025-01-22,C1321,New,Mini Handbag,Bags,1,22000.0,0.0,22000.0,12500,9500.0,Instagram,Transfer,3,Delivered,No,Yes,4,No,Jan,1
LL10573,2025-11-12,C1431,Returning,Silk Scarf,Accessories,1,11358.17,20.95,8978.21,5500,3478.21,WhatsApp,Transfer,4,Delivered,No,No,3,Yes,Nov,11
LL10574,2025-09-11,C1481,New,Statement Earrings,Accessories,1,8582.79,14.92,7302.12,3500,3802.12,TikTok,Transfer,7,Delivered,No,Yes,3,No,Sep,9
LL10575,2025-08-13,C1217,New,Mini Handbag,Bags,1,19923.85,26.96,14551.6,12500,2051.6,WhatsApp,USSD,7,Delivered,No,Yes,4,No,Aug,8
LL10576,2025-09-24,C1317,New,Wide-Leg Trousers,Trousers,1,25649.05,18.91,20799.33,17000,3799.33,TikTok,Transfer,9,Delivered,No,Yes,2,No,Sep,9
LL10577,2025-11-14,C1291,New,Classic Blazer,Outerwear,2,44077.33,19.96,70560.42,60000,10560.42,Google,Transfer,3,Delivered,No,No,4,No,Nov,11
LL10578,2025-06-14,C1194,New,Silk Scarf,Accessories,1,12000.0,7.5,0.0,5500,0.0,Instagram,Transfer,2,Cancelled,No,No,3,Yes,Jun,6
LL10579,2025-02-10,C1296,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,2.66,40884.76,27000,13884.76,TikTok,Cash,2,Delivered,No,No,5,Yes,Feb,2
LL10580,2025-07-26,C1107,Returning,Mini Handbag,Bags,1,20064.87,17.78,16497.49,12500,3997.49,WhatsApp,Cash,4,Delivered,No,No,2,Yes,Jul,7
LL10581,2025-01-21,C1308,New,Satin Dress,Dresses,2,35000.0,11.38,62036.69,42000,20036.69,Instagram,USSD,1,Delivered,No,No,4,No,Jan,1
LL10582,2025-07-14,C1015,New,Satin Dress,Dresses,1,33653.14,22.89,25948.84,21000,4948.84,TikTok,Card,3,Delivered,No,Yes,4,No,Jul,7
LL10583,2025-03-22,C1036,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,11.86,37020.05,27000,10020.05,Google,Cash,4,Delivered,No,No,4,Yes,Mar,3
LL10584,2025-01-29,C1445,New,Statement Earrings,Accessories,1,9000.0,4.72,8575.3,3500,5075.3,WhatsApp,USSD,2,Delivered,No,No,3,No,Jan,1
LL10585,2025-06-06,C1258,Returning,Silk Scarf,Accessories,2,12000.0,11.15,21323.41,11000,10323.41,Google,USSD,2,Delivered,No,No,4,Yes,Jun,6
LL10586,2025-01-24,C1244,Returning,Knit Cardigan,Tops,1,24000.0,17.3,19848.4,14500,5348.4,Instagram,Transfer,4,Delivered,No,No,4,Yes,Jan,1
LL10587,2025-09-08,C1122,Returning,Satin Dress,Dresses,1,33485.71,23.57,25594.04,21000,4594.04,Instagram,Transfer,5,Delivered,No,No,4,Yes,Sep,9
LL10588,2025-06-12,C1061,Returning,Basic Bodysuit,Tops,1,15000.0,18.33,12251.23,9000,3251.23,Google,Card,4,Delivered,No,No,4,Yes,Jun,6
LL10589,2025-07-31,C1153,Returning,Premium Jumpsuit,Jumpsuits,1,50215.69,16.96,5411.2,34000,-7432.65,Instagram,Card,3,Returned,Yes,Yes,1,Yes,Jul,7
LL10590,2025-07-19,C1450,Returning,Leather Tote,Bags,1,36918.04,20.77,29248.78,22500,6748.78,WhatsApp,Cash,4,Delivered,No,No,5,Yes,Jul,7
LL10591,2025-03-02,C1125,New,Leather Tote,Bags,1,38000.0,10.76,33912.66,22500,11412.66,Referral,Cash,2,Delivered,No,No,4,Yes,Mar,3
LL10592,2025-07-11,C1250,New,Classic Blazer,Outerwear,1,43586.89,24.79,32782.09,30000,2782.09,Referral,Transfer,4,Delivered,No,No,4,No,Jul,7
LL10593,2025-11-22,C1136,New,Basic Bodysuit,Tops,1,14020.16,27.28,0.0,9000,0.0,TikTok,USSD,4,Cancelled,No,No,3,No,Nov,11
LL10594,2025-03-16,C1290,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,12.82,36615.77,27000,9615.77,Google,Transfer,5,Delivered,No,No,5,Yes,Mar,3
LL10595,2025-01-17,C1444,New,Wide-Leg Trousers,Trousers,1,28000.0,9.37,25377.18,17000,8377.18,TikTok,Cash,4,Delivered,No,No,4,No,Jan,1
LL10596,2025-12-10,C1477,Returning,Premium Jumpsuit,Jumpsuits,1,48633.54,10.49,43530.74,34000,9530.74,WhatsApp,Cash,2,Delivered,No,No,4,Yes,Dec,12
LL10597,2025-01-14,C1016,Returning,Premium Jumpsuit,Jumpsuits,1,52000.0,5.15,49323.0,34000,15323.0,Referral,Transfer,6,Delivered,No,No,3,Yes,Jan,1
LL10598,2025-04-15,C1324,New,Maxi Skirt,Skirts,2,26000.0,11.48,46028.97,31000,15028.97,Google,Transfer,4,Delivered,No,No,5,Yes,Apr,4
LL10599,2025-11-20,C1253,Returning,Leather Tote,Bags,1,35424.44,22.89,27314.44,22500,4814.44,Instagram,Card,4,Delivered,No,No,3,Yes,Nov,11
LL10600,2025-07-06,C1307,Returning,Wide-Leg Trousers,Trousers,1,27312.37,24.21,20700.64,17000,3700.64,Referral,Transfer,3,Delivered,No,No,5,Yes,Jul,7
LL10601,2025-08-14,C1473,New,Basic Bodysuit,Tops,1,13788.37,30.67,9560.17,9000,560.17,WhatsApp,USSD,7,Delivered,No,Yes,3,Yes,Aug,8
LL10602,2025-04-03,C1373,New,Knit Cardigan,Tops,1,24000.0,13.61,20734.53,14500,6234.53,Instagram,USSD,1,Delivered,No,No,4,No,Apr,4
LL10603,2025-08-29,C1374,New,Statement Earrings,Accessories,1,8592.19,26.63,6304.29,3500,2804.29,Instagram,USSD,6,Delivered,No,No,4,No,Aug,8
LL10604,2025-12-25,C1266,Returning,Silk Scarf,Accessories,2,10815.2,17.54,17836.04,11000,6836.04,WhatsApp,Transfer,10,Delivered,No,Yes,3,Yes,Dec,12
LL10605,2025-10-25,C1317,Returning,Leather Tote,Bags,1,34711.51,15.51,29329.02,22500,6829.02,WhatsApp,USSD,3,Delivered,No,Yes,4,Yes,Oct,10
LL10606,2025-09-10,C1093,New,Mini Handbag,Bags,1,21195.16,8.23,3576.79,12500,-1457.38,WhatsApp,Transfer,6,Returned,Yes,Yes,4,Yes,Sep,9
LL10607,2025-10-18,C1180,Returning,Knit Cardigan,Tops,2,22083.48,11.66,39018.63,29000,10018.63,Walk-in,Card,8,Delivered,No,Yes,3,Yes,Oct,10
LL10608,2025-06-25,C1415,Returning,Premium Jumpsuit,Jumpsuits,1,52000.0,6.52,7492.26,34000,-5704.76,TikTok,Card,1,Returned,Yes,Yes,4,Yes,Jun,6
LL10609,2025-06-25,C1330,New,Satin Dress,Dresses,1,35000.0,13.26,30359.28,21000,9359.28,Walk-in,Cash,3,Delivered,No,No,4,Yes,Jun,6
LL10610,2025-09-12,C1085,Returning,Linen Two-Piece,Two-Piece Sets,2,38113.48,17.79,6144.33,54000,-8248.0,WhatsApp,Cash,3,Returned,Yes,Yes,3,Yes,Sep,9
LL10611,2025-01-05,C1460,Returning,Leather Tote,Bags,1,38000.0,7.42,0.0,22500,0.0,WhatsApp,Card,1,Cancelled,No,No,3,Yes,Jan,1
LL10612,2025-11-07,C1089,Returning,Knit Cardigan,Tops,1,21802.36,13.91,18769.54,14500,4269.54,Instagram,Transfer,8,Delivered,No,Yes,3,Yes,Nov,11
LL10613,2025-06-01,C1492,New,Statement Earrings,Accessories,1,9000.0,18.31,7351.85,3500,3851.85,Google,Card,2,Delivered,No,No,2,No,Jun,6
LL10614,2025-04-17,C1304,New,Maxi Skirt,Skirts,1,26000.0,4.55,24816.8,15500,9316.8,Instagram,Cash,4,Delivered,No,No,4,No,Apr,4
LL10615,2025-08-23,C1041,Returning,Leather Tote,Bags,1,36103.57,15.95,30344.6,22500,7844.6,Referral,Card,6,Delivered,No,No,4,Yes,Aug,8
LL10616,2025-10-13,C1185,Returning,Classic Blazer,Outerwear,1,44328.05,14.36,37962.28,30000,7962.28,Instagram,Card,4,Delivered,No,No,3,Yes,Oct,10
LL10617,2025-06-26,C1222,New,Leather Tote,Bags,1,38000.0,5.95,35738.48,22500,13238.48,Instagram,USSD,3,Delivered,No,No,3,No,Jun,6
LL10618,2025-07-10,C1325,Returning,Premium Jumpsuit,Jumpsuits,2,50320.56,28.98,0.0,68000,0.0,TikTok,Cash,4,Cancelled,Yes,Yes,4,Yes,Jul,7
LL10619,2025-10-27,C1303,Returning,Maxi Skirt,Skirts,2,23711.71,19.87,0.0,31000,0.0,WhatsApp,Transfer,7,Cancelled,No,Yes,3,Yes,Oct,10
LL10620,2025-02-20,C1379,Returning,Satin Dress,Dresses,1,35000.0,11.19,31084.23,21000,10084.23,Referral,Transfer,3,Delivered,No,No,3,Yes,Feb,2
LL10621,2025-09-12,C1475,Returning,Maxi Skirt,Skirts,1,23773.69,20.99,18784.7,15500,3284.7,WhatsApp,Card,2,Delivered,No,No,3,Yes,Sep,9
LL10622,2025-08-31,C1055,Returning,Statement Earrings,Accessories,1,8562.84,19.69,6876.92,3500,3376.92,TikTok,USSD,5,Delivered,No,No,4,Yes,Aug,8
LL10623,2025-07-06,C1245,New,Silk Scarf,Accessories,3,10891.75,22.55,25308.46,16500,8808.46,Instagram,Transfer,2,Delivered,No,No,4,No,Jul,7
LL10624,2025-10-30,C1029,New,Knit Cardigan,Tops,2,23389.7,28.07,33650.07,29000,4650.07,Referral,Cash,5,Delivered,No,No,3,Yes,Oct,10
LL10625,2025-09-02,C1477,Returning,Satin Dress,Dresses,1,32688.58,16.75,27213.76,21000,6213.76,TikTok,Transfer,5,Delivered,No,No,4,Yes,Sep,9
LL10626,2025-12-07,C1051,Returning,Statement Earrings,Accessories,2,8134.85,20.33,12961.71,7000,5961.71,Instagram,Transfer,1,Delivered,No,No,4,Yes,Dec,12
LL10627,2025-04-29,C1469,Returning,Silk Scarf,Accessories,1,12000.0,7.93,11048.05,5500,5548.05,Referral,Card,3,Delivered,No,Yes,5,Yes,Apr,4
LL10628,2025-07-04,C1042,New,Wide-Leg Trousers,Trousers,2,26844.4,19.42,43260.41,34000,9260.41,WhatsApp,Cash,1,Delivered,No,No,4,Yes,Jul,7
LL10629,2025-08-28,C1143,Returning,Maxi Skirt,Skirts,1,24813.47,12.78,21643.34,15500,6143.34,Instagram,Card,8,Delivered,No,Yes,4,Yes,Aug,8
LL10630,2025-12-29,C1043,Returning,Premium Jumpsuit,Jumpsuits,1,48108.66,19.66,38650.69,34000,4650.69,Instagram,USSD,2,Delivered,No,No,4,Yes,Dec,12
LL10631,2025-07-17,C1299,New,Knit Cardigan,Tops,1,23075.37,15.47,19505.83,14500,5005.83,Google,Transfer,4,Delivered,No,No,4,No,Jul,7
LL10632,2025-07-30,C1412,New,Wide-Leg Trousers,Trousers,1,26668.22,26.0,0.0,17000,0.0,Instagram,USSD,4,Cancelled,No,No,3,No,Jul,7
LL10633,2025-01-30,C1266,Returning,Basic Bodysuit,Tops,1,15000.0,23.39,11491.66,9000,2491.66,WhatsApp,Cash,1,Delivered,No,No,4,Yes,Jan,1
LL10634,2025-03-13,C1486,Returning,Maxi Skirt,Skirts,1,26000.0,8.16,23878.98,15500,8378.98,WhatsApp,Transfer,3,Delivered,No,No,4,Yes,Mar,3
LL10635,2025-04-06,C1477,New,Premium Jumpsuit,Jumpsuits,1,52000.0,14.88,44261.28,34000,10261.28,Instagram,Transfer,1,Delivered,No,No,4,No,Apr,4
LL10636,2025-04-21,C1090,Returning,Mini Handbag,Bags,1,22000.0,17.0,18260.85,12500,5760.85,WhatsApp,Card,4,Delivered,No,No,4,Yes,Apr,4
LL10637,2025-02-13,C1371,Returning,Knit Cardigan,Tops,1,24000.0,0.9,23784.48,14500,9284.48,WhatsApp,Transfer,5,Delivered,No,No,3,Yes,Feb,2
LL10638,2025-08-31,C1264,Returning,Classic Blazer,Outerwear,1,43881.53,17.56,36176.49,30000,6176.49,Instagram,Cash,2,Delivered,No,No,4,Yes,Aug,8
LL10639,2025-06-05,C1337,New,Mini Handbag,Bags,1,22000.0,18.02,18036.45,12500,5536.45,WhatsApp,Transfer,1,Delivered,No,Yes,3,No,Jun,6
LL10640,2025-11-28,C1227,New,Basic Bodysuit,Tops,2,13887.57,22.15,0.0,18000,0.0,Instagram,Transfer,8,Cancelled,No,Yes,3,No,Nov,11
LL10641,2025-08-14,C1364,New,Premium Jumpsuit,Jumpsuits,2,47065.68,20.59,74748.11,68000,6748.11,Instagram,Transfer,6,Delivered,No,No,4,No,Aug,8
LL10642,2025-06-21,C1012,Returning,Satin Dress,Dresses,1,35000.0,19.7,28106.55,21000,7106.55,TikTok,Transfer,4,Delivered,No,No,3,Yes,Jun,6
LL10643,2025-03-12,C1078,New,Basic Bodysuit,Tops,1,15000.0,14.03,12895.67,9000,3895.67,Instagram,Transfer,1,Delivered,No,Yes,5,No,Mar,3
LL10644,2025-09-06,C1175,Returning,Knit Cardigan,Tops,1,22082.75,21.07,17429.56,14500,2929.56,Instagram,USSD,4,Delivered,No,No,4,Yes,Sep,9
LL10645,2025-02-16,C1222,Returning,Knit Cardigan,Tops,1,24000.0,5.78,22613.77,14500,8113.77,Instagram,Transfer,1,Delivered,No,No,4,Yes,Feb,2
LL10646,2025-12-08,C1012,Returning,Leather Tote,Bags,1,37160.02,24.05,28222.34,22500,5722.34,Instagram,Cash,3,Delivered,No,No,3,Yes,Dec,12
LL10647,2025-01-19,C1303,New,Mini Handbag,Bags,1,22000.0,9.42,19926.69,12500,7426.69,TikTok,USSD,2,Delivered,No,No,1,No,Jan,1
LL10648,2025-08-09,C1211,Returning,Leather Tote,Bags,1,37215.73,18.38,3960.85,22500,-2038.82,WhatsApp,Cash,7,Returned,Yes,Yes,2,Yes,Aug,8
LL10649,2025-06-04,C1078,New,Satin Dress,Dresses,2,35000.0,12.48,61264.73,42000,19264.73,TikTok,Card,2,Delivered,No,No,4,No,Jun,6
LL10650,2025-11-13,C1198,Returning,Mini Handbag,Bags,1,20522.83,12.72,0.0,12500,0.0,Referral,Card,9,Cancelled,No,Yes,3,Yes,Nov,11
LL10651,2025-04-26,C1141,Returning,Basic Bodysuit,Tops,3,15000.0,15.26,38133.16,27000,11133.16,WhatsApp,Transfer,1,Delivered,No,No,4,Yes,Apr,4
LL10652,2025-04-29,C1421,New,Knit Cardigan,Tops,1,24000.0,14.01,20637.97,14500,6137.97,TikTok,Transfer,4,Delivered,No,No,4,No,Apr,4
LL10653,2025-01-28,C1381,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,8.62,0.0,27000,0.0,Instagram,Card,1,Cancelled,No,No,4,Yes,Jan,1
LL10654,2025-08-18,C1390,Returning,Wide-Leg Trousers,Trousers,1,25810.33,22.81,19922.55,17000,2922.55,Google,USSD,4,Delivered,No,No,4,Yes,Aug,8
LL10655,2025-03-28,C1021,Returning,Basic Bodysuit,Tops,1,15000.0,12.74,13088.67,9000,4088.67,TikTok,Card,1,Delivered,No,No,4,Yes,Mar,3
LL10656,2025-11-07,C1360,New,Leather Tote,Bags,1,34454.76,12.37,30191.81,22500,7691.81,WhatsApp,Card,4,Delivered,No,Yes,5,No,Nov,11
LL10657,2025-09-29,C1166,Returning,Premium Jumpsuit,Jumpsuits,1,50877.02,12.22,44662.24,34000,10662.24,TikTok,Transfer,5,Delivered,No,No,3,Yes,Sep,9
LL10658,2025-07-08,C1008,New,Linen Two-Piece,Two-Piece Sets,2,41040.33,19.21,66309.04,54000,12309.04,Instagram,Transfer,3,Delivered,No,No,4,No,Jul,7
LL10659,2025-11-14,C1349,New,Linen Two-Piece,Two-Piece Sets,1,39966.89,8.45,36587.8,27000,9587.8,Google,Card,6,Delivered,No,No,4,No,Nov,11
LL10660,2025-05-05,C1113,Returning,Silk Scarf,Accessories,1,12000.0,9.86,10816.43,5500,5316.43,TikTok,Card,4,Delivered,No,No,5,Yes,May,5
LL10661,2025-04-10,C1252,Returning,Silk Scarf,Accessories,2,12000.0,3.08,23261.96,11000,12261.96,Referral,Card,1,Delivered,No,No,4,Yes,Apr,4
LL10662,2025-09-30,C1419,New,Classic Blazer,Outerwear,1,45345.52,22.46,0.0,30000,0.0,WhatsApp,Transfer,6,Cancelled,No,No,2,No,Sep,9
LL10663,2025-07-26,C1034,Returning,Satin Dress,Dresses,1,33629.9,17.31,27807.5,21000,6807.5,Walk-in,Card,4,Delivered,No,No,4,Yes,Jul,7
LL10664,2025-12-16,C1110,New,Premium Jumpsuit,Jumpsuits,1,50425.63,24.68,37982.38,34000,3982.38,WhatsApp,Transfer,1,Delivered,No,No,4,No,Dec,12
LL10665,2025-06-27,C1436,Returning,Leather Tote,Bags,1,38000.0,8.1,34920.79,22500,12420.79,TikTok,Card,3,Delivered,No,No,4,Yes,Jun,6
LL10666,2025-10-01,C1194,New,Basic Bodysuit,Tops,1,13976.67,17.58,0.0,9000,0.0,WhatsApp,USSD,7,Cancelled,No,Yes,3,No,Oct,10
LL10667,2025-04-29,C1143,Returning,Linen Two-Piece,Two-Piece Sets,1,42000.0,10.63,37536.16,27000,10536.16,WhatsApp,USSD,3,Delivered,No,No,4,Yes,Apr,4
LL10668,2025-05-21,C1108,New,Basic Bodysuit,Tops,2,15000.0,12.9,26131.44,18000,8131.44,Instagram,Card,3,Delivered,No,No,3,Yes,May,5
LL10669,2025-12-19,C1377,Returning,Leather Tote,Bags,2,35201.23,7.83,64892.36,45000,19892.36,Instagram,Transfer,4,Delivered,No,No,3,Yes,Dec,12
LL10670,2025-11-06,C1394,Returning,Mini Handbag,Bags,2,20308.53,17.42,33541.56,25000,8541.56,Instagram,USSD,7,Delivered,No,Yes,2,Yes,Nov,11
LL10671,2025-10-25,C1151,New,Linen Two-Piece,Two-Piece Sets,1,40166.63,16.55,33519.04,27000,6519.04,Google,Transfer,1,Delivered,No,No,5,No,Oct,10
